"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","BPS_LLID1","BPS_LLID2","ew1","ew2","sclass1","sclass2","STATE1","STATE2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100203","RaDFHEdy_fwi_17100203","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1315.37650352456,996499.524869896,2,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100203","RaDFHEdy_fwi_17100203","westside","westside","E","A","Oregon","Oregon","Forest","Forest",476.736067490209,326398.527734754,2,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100203","RaDFHEdy_fwi_17100203","westside","westside","E","B","Oregon","Oregon","Forest","Forest",1326.93442157249,880058.599602242,3,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100205","RaDFHEdy_fwi_17100205","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1526.38076078874,1202806.03262077,2,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100205","RaDFHEdy_fwi_17100205","westside","westside","E","B","Oregon","Oregon","Forest","Forest",21.7611364556094,556.045715124158,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100206","RaDFHEdy_fwi_17100206","westside","westside","A","B","Oregon","Oregon","Forest","Forest",3972.17489234916,2868904.2189511,6,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100206","RaDFHEdy_fwi_17100206","westside","westside","B","E","Oregon","Oregon","Forest","Forest",890.604791284066,598996.941379459,2,12761
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100206","RaDFHEdy_fwi_17100206","westside","westside","C","B","Oregon","Oregon","Forest","Forest",74.35866830403,5976.67777942124,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100206","RaDFHEdy_fwi_17100206","westside","westside","E","A","Oregon","Oregon","Forest","Forest",655.455725003276,462221.411614807,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100206","RaDFHEdy_fwi_17100206","westside","westside","E","B","Oregon","Oregon","Forest","Forest",676.591887206555,368023.499958008,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",1067.32582879561,598612.715655094,3,12761
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",0.13726837539038,0.0209075897511401,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",2058.69478417992,1337586.16085326,4,12761
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",8.912276372568,88.1333490721004,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",93.729744384439,4689.18143745498,3,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",443.199111520781,211329.97395761,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100302","RaDFHEdy_fwi_17100302","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",904.767388944449,190460.10280081,4,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100302","RaDFHEdy_fwi_17100302","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",18.0112214911835,340.156432743556,2,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100302","RaDFHEdy_fwi_17100302","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",692.837593610236,524400.915850975,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100302","RaDFHEdy_fwi_17100302","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",25.9441140674179,733.759373543884,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100302","RaDFHEdy_fwi_17100302","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",87.1638574020937,7442.62330095355,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303A","RaDFHEdy_fwi_17100303A","westside","westside","A","B","Oregon","Oregon","Forest","Forest",674.614258887973,491934.93847197,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303A","RaDFHEdy_fwi_17100303A","westside","westside","B","E","Oregon","Oregon","Forest","Forest",2810.20602747061,1980997.75932271,4,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303A","RaDFHEdy_fwi_17100303A","westside","westside","C","B","Oregon","Oregon","Forest","Forest",119.908780485057,15016.0363361826,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303A","RaDFHEdy_fwi_17100303A","westside","westside","E","A","Oregon","Oregon","Forest","Forest",738.65557424317,529225.048692741,2,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303B","RaDFHEdy_fwi_17100303B","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",1318.57878752644,1003491.70042268,2,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303B","RaDFHEdy_fwi_17100303B","eastside","eastside","B","C","Oregon","Oregon","Forest","Forest",111.488292708791,12171.3703119215,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303B","RaDFHEdy_fwi_17100303B","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",7.46573388674937,54.5790481541441,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303B","RaDFHEdy_fwi_17100303B","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",1.68457585136909,2.77883069628989,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100304","RaDFHEdy_fwi_17100304","westside","westside","A","B","Oregon","Oregon","Forest","Forest",461.611209675034,267502.970393649,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100304","RaDFHEdy_fwi_17100304","westside","westside","B","C","Oregon","Oregon","Forest","Forest",25.8325878225969,653.456639868306,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",2092.20143947685,1349047.19796081,4,12761
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",694.229954809167,515872.091919408,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",484.994995024788,91885.180536366,4,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",15.5329982894753,247.946710885127,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",312.84280543796,116255.304758919,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",0.96485741374177,0.956696178432433,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside","E","D","Oregon","Oregon","Forest","Forest",10.0156827451223,105.307209490237,1,6155
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100306","RaDFHEdy_fwi_17100306","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",618.18407388008,359397.692622561,1,6606
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110002","RaDFHEdy_fwi_17110002","westside","westside","A","B","Washington","Washington","Forest","Forest",639.273845436684,342882.506264966,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110002","RaDFHEdy_fwi_17110002","westside","westside","B","E","Washington","Washington","Forest","Forest",1007.0943348378,907791.744790754,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110003","RaDFHEdy_fwi_17110003","westside","westside","A","B","Washington","Washington","Forest","Forest",194.110356114898,38903.6499467568,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110003","RaDFHEdy_fwi_17110003","westside","westside","B","E","Washington","Washington","Forest","Forest",1650.93036691595,1095024.1909324,3,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110004","RaDFHEdy_fwi_17110004","westside","westside","A","B","Washington","Washington","Forest","Forest",478.555048508808,239197.056376757,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110004","RaDFHEdy_fwi_17110004","westside","westside","B","E","Washington","Washington","Forest","Forest",1089.67266260349,678084.964617019,2,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110004","RaDFHEdy_fwi_17110004","westside","westside","E","A","Washington","Washington","Forest","Forest",699.355919864368,429501.976776136,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110005","RaDFHEdy_fwi_17110005","westside","westside","A","B","Washington","Washington","Forest","Forest",344.3346326419,101749.140604853,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110007","RaDFHEdy_fwi_17110007","westside","westside","A","B","Washington","Washington","Forest","Forest",36.8740920227106,1420.15156524921,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110007","RaDFHEdy_fwi_17110007","westside","westside","B","A","Washington","Washington","Forest","Forest",803.165339205119,541229.389440166,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110007","RaDFHEdy_fwi_17110007","westside","westside","B","E","Washington","Washington","Forest","Forest",191.294316189726,37503.9380312117,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110008","RaDFHEdy_fwi_17110008","westside","westside","B","C","Washington","Washington","Forest","Forest",184.179631848675,43173.5511833452,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110008","RaDFHEdy_fwi_17110008","westside","westside","B","E","Washington","Washington","Forest","Forest",801.089586944037,461231.658337543,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110008","RaDFHEdy_fwi_17110008","westside","westside","E","C","Washington","Washington","Forest","Forest",15.0648717532611,288.845395721297,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110009","RaDFHEdy_fwi_17110009","westside","westside","E","A","Washington","Washington","Forest","Forest",976.576324691196,853607.66452317,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110010","RaDFHEdy_fwi_17110010","westside","westside","B","C","Washington","Washington","Forest","Forest",942.407463381368,764471.115835505,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110012","RaDFHEdy_fwi_17110012","westside","westside","B","E","Washington","Washington","Forest","Forest",697.179502356452,564789.48598261,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110012","RaDFHEdy_fwi_17110012","westside","westside","E","A","Washington","Washington","Forest","Forest",59.3694635378471,3612.42624737923,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110013","RaDFHEdy_fwi_17110013","westside","westside","E","B","Washington","Washington","Forest","Forest",341.554190700714,83844.8076077739,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside","A","B","Washington","Washington","Forest","Forest",3031.91106892074,2380790.62085867,4,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside","B","A","Washington","Washington","Forest","Forest",2506.12576009538,1617568.58003279,3,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside","B","E","Washington","Washington","Forest","Forest",231.537360553667,55424.7462559262,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside","E","A","Washington","Washington","Forest","Forest",1998.29887001894,1328065.21571271,3,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside","E","B","Washington","Washington","Forest","Forest",539.017499905208,174259.774070488,2,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","RaDFHEdy_fwi_17110015","westside","westside","A","B","Washington","Washington","Forest","Forest",3023.50270793867,2211538.01058616,4,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","RaDFHEdy_fwi_17110015","westside","westside","B","A","Washington","Washington","Forest","Forest",33.8972737812837,1177.61216122343,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","RaDFHEdy_fwi_17110015","westside","westside","B","E","Washington","Washington","Forest","Forest",566.187339596773,328543.627351282,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","RaDFHEdy_fwi_17110015","westside","westside","E","A","Washington","Washington","Forest","Forest",584.173665909771,176466.872528422,3,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","RaDFHEdy_fwi_17110015","westside","westside","E","B","Washington","Washington","Forest","Forest",1791.38650456645,1312775.32499008,3,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110016","RaDFHEdy_fwi_17110016","westside","westside","B","A","Washington","Washington","Forest","Forest",496.797335694295,257780.785427274,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","RaDFHEdy_fwi_17110017","westside","westside","A","B","Washington","Washington","Forest","Forest",853.882789834399,219272.258902842,4,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","RaDFHEdy_fwi_17110017","westside","westside","A","E","Washington","Washington","Forest","Forest",49.7318313652718,2800.98978349544,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","RaDFHEdy_fwi_17110017","westside","westside","B","A","Washington","Washington","Forest","Forest",2.07405896161308,4.87174801520098,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","RaDFHEdy_fwi_17110017","westside","westside","B","E","Washington","Washington","Forest","Forest",1104.58972909203,387692.429870982,4,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","RaDFHEdy_fwi_17110017","westside","westside","C","A","Washington","Washington","Forest","Forest",65.7024150072531,4391.64247075478,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110017","RaDFHEdy_fwi_17110017","westside","westside","D","C","Washington","Washington","Forest","Forest",44.5172542699576,2244.39535038871,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","A","B","Washington","Washington","Forest","Forest",1936.15835070646,1138898.27544868,5,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","A","C","Washington","Washington","Forest","Forest",497.019884702284,156056.76702478,3,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","A","E","Washington","Washington","Forest","Forest",0.670036368806288,0.778855930370427,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","B","A","Washington","Washington","Forest","Forest",109.784724283631,8612.88407334332,2,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","B","E","Washington","Washington","Forest","Forest",2222.16704978065,1568561.53380494,5,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","C","B","Washington","Washington","Forest","Forest",1213.84409922585,820004.240267565,2,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","E","A","Washington","Washington","Forest","Forest",129.546199280438,19377.2307122777,2,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside","E","B","Washington","Washington","Forest","Forest",77.5289161283069,6114.93345371594,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside","A","B","Washington","Washington","Forest","Forest",2288.14817528579,1754725.41422366,4,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside","A","E","Washington","Washington","Forest","Forest",33.8877234005211,1113.99817259058,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside","B","A","Washington","Washington","Forest","Forest",413.921313769383,81615.7440102895,3,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside","B","C","Washington","Washington","Forest","Forest",104.870956922757,12754.240736839,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside","B","E","Washington","Washington","Forest","Forest",1477.05095749356,1137575.15161883,2,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside","E","A","Washington","Washington","Forest","Forest",2113.60187205031,1600898.45805759,4,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside","E","B","Washington","Washington","Forest","Forest",524.321235777584,311311.358181244,2,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","RaDFHEdy_fwi_17110020","westside","westside","A","B","Washington","Washington","Forest","Forest",1278.61336802829,451995.618922793,6,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","RaDFHEdy_fwi_17110020","westside","westside","B","A","Washington","Washington","Forest","Forest",1.78890522057759,3.25565947115268,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","RaDFHEdy_fwi_17110020","westside","westside","B","E","Washington","Washington","Forest","Forest",167.737929665061,31864.3582943728,1,2621
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","RaDFHEdy_fwi_17110020","westside","westside","E","B","Washington","Washington","Forest","Forest",539.391540963053,263208.074852007,2,7186
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110021","RaDFHEdy_fwi_17110021","westside","westside","B","E","Washington","Washington","Forest","Forest",198.857102066225,41741.664573556,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110021","RaDFHEdy_fwi_17110021","westside","westside","C","A","Washington","Washington","Forest","Forest",144.711716164225,25215.6950082812,1,4565
2019,1,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110021","RaDFHEdy_fwi_17110021","westside","westside","C","B","Washington","Washington","Forest","Forest",547.35770595067,360749.741329138,1,4565
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100301","RaDFHEdy_fwx_17100301","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",39.4993403934231,1528.38526436022,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100301","RaDFHEdy_fwx_17100301","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",77.4752294245509,5880.02127130982,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100301","RaDFHEdy_fwx_17100301","eastside","eastside","E","C","Oregon","Oregon","Forest","Forest",10.051467140361,98.9719369208624,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100307","RaDFHEdy_fwx_17100307","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",13.2415603866768,180.188094895963,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100307","RaDFHEdy_fwx_17100307","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",170.526619199403,30526.8048031846,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100307","RaDFHEdy_fwx_17100307","eastside","eastside","C","B","Oregon","Oregon","Forest","Forest",203.014701171597,45504.1566674915,1,6155
2019,1,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100307","RaDFHEdy_fwx_17100307","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",62.967910535443,4074.61263367397,1,6155
2019,1,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","RaDFHEwt_fdm_OWC","RaDFHEwt_fdm_OWC","westside","westside","A","B","Oregon","Oregon","Forest","Forest",201.23681716312,42578.1165219471,1,6155
2019,1,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","RaDFHEwt_fdm_OWC","RaDFHEwt_fdm_OWC","westside","westside","A","E","Oregon","Oregon","Forest","Forest",42.6736155735752,1914.65463644648,1,6155
2019,1,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","RaDFHEwt_fdm_OWC","RaDFHEwt_fdm_OWC","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1.09636096143115,1.26380099441951,1,6155
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","RaDFHEwt_fhc_OCR","RaDFHEwt_fhc_OCR","westside","westside","A","B","Oregon","Oregon","Forest","Forest",2057.76570075006,1573108.44577177,3,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","RaDFHEwt_fhc_OCR","RaDFHEwt_fhc_OCR","westside","westside","B","E","Oregon","Oregon","Forest","Forest",637.766266534576,475704.465842783,1,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","RaDFHEwt_fhc_OCR","RaDFHEwt_fhc_OCR","westside","westside","E","A","Oregon","Oregon","Forest","Forest",612.674162998057,369417.917242021,2,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","RaDFHEwt_fhc_OSW","RaDFHEwt_fhc_OSW","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",454.637574637838,245522.381395688,1,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","RaDFHEwt_fhc_OSW","RaDFHEwt_fhc_OSW","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",850.395727320907,604817.908435351,1,6606
2019,1,1,"RaDFHEwt_fhc","RaDFHEwt_fhc","RaDFHEwt_fhc_OSW","RaDFHEwt_fhc_OSW","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",833.547384742146,575038.474243772,1,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",4326.21065557321,2942694.58954028,7,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","A","C","Oregon","Oregon","Forest","Forest",37.2840640389647,1428.54607810687,1,6155
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",619.04323796883,319564.858990643,1,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2466.02372388562,1012135.89936986,8,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1065.10391861856,422255.743509666,4,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","C","A","Oregon","Oregon","Forest","Forest",1013.78561448512,521951.078778202,2,6606
